date,time,open,high,low,close,volume
2020-01-30,14:05:00,29250,29260,29220,29230,37717
2020-01-30,14:00:00,29275,29290,29235,29250,70328
2020-01-30,13:55:00,29280,29285,29260,29270,23195
2020-01-30,13:50:00,29295,29295,29275,29280,16215
2020-01-30,13:45:00,29270,29295,29250,29290,30050
2020-01-30,13:40:00,29275,29285,29265,29270,20455
2020-01-30,13:35:00,29275,29290,29260,29265,31167
2020-01-30,13:30:00,29270,29280,29255,29280,23130
2020-01-30,13:25:00,29275,29295,29260,29270,5369
2020-01-30,13:20:00,29265,29300,29265,29280,30613
2020-01-30,13:15:00,29280,29280,29250,29265,61062
2020-01-30,13:10:00,29290,29295,29270,29275,39061
2020-01-30,13:05:00,29300,29310,29275,29295,22943
2020-01-30,13:00:00,29330,29335,29290,29295,62638
2020-01-30,12:55:00,29325,29345,29315,29330,62494
2020-01-30,12:50:00,29320,29330,29310,29325,80269
2020-01-30,12:45:00,29345,29345,29300,29320,205567
2020-01-30,12:40:00,29365,29380,29345,29350,180473
2020-01-30,12:35:00,29405,29415,29360,29360,54344
2020-01-30,12:30:00,29425,29425,29400,29400,53624
2020-01-30,12:25:00,29410,29430,29400,29430,30488
2020-01-30,12:20:00,29435,29440,29410,29410,30220
2020-01-30,12:15:00,29455,29460,29430,29440,34903
2020-01-30,12:10:00,29440,29460,29430,29450,30273
2020-01-30,12:05:00,29415,29440,29405,29435,28778
2020-01-30,12:00:00,29410,29430,29395,29415,20840
2020-01-30,11:55:00,29395,29435,29375,29415,28638
2020-01-30,11:50:00,29420,29420,29390,29400,82396
2020-01-30,11:45:00,29440,29445,29405,29420,121642
2020-01-30,11:40:00,29455,29460,29430,29430,46536
2020-01-30,11:35:00,29495,29495,29450,29455,37683
2020-01-30,11:30:00,29465,29500,29455,29495,74099
2020-01-30,11:25:00,29475,29485,29450,29475,103967
2020-01-30,11:20:00,29555,29555,29470,29475,188605
2020-01-30,11:15:00,29585,29585,29540,29560,87686
2020-01-30,11:10:00,29585,29585,29565,29585,111072
2020-01-30,11:05:00,29565,29590,29540,29580,211987
2020-01-30,11:00:00,29570,29585,29555,29560,123347
2020-01-30,10:55:00,29590,29590,29555,29560,129333
2020-01-30,10:50:00,29580,29605,29570,29590,87471
2020-01-30,10:45:00,29600,29620,29575,29580,44799
2020-01-30,10:40:00,29590,29620,29565,29605,29998
2020-01-30,10:35:00,29615,29620,29585,29585,23992
2020-01-30,10:30:00,29575,29625,29575,29610,55622
2020-01-30,10:25:00,29570,29585,29545,29575,34514
2020-01-30,10:20:00,29510,29570,29505,29570,35198
2020-01-30,10:15:00,29510,29545,29505,29520,19649
2020-01-30,10:10:00,29560,29575,29510,29510,25190
2020-01-30,10:05:00,29550,29585,29540,29550,16241
2020-01-30,10:00:00,29565,29595,29535,29545,42907
2020-01-30,9:55:00,29575,29605,29565,29565,49476
2020-01-30,9:50:00,29595,29605,29570,29580,35314
2020-01-30,9:45:00,29580,29625,29580,29590,31579
2020-01-30,9:40:00,29605,29615,29570,29585,79542
2020-01-30,9:35:00,29560,29625,29535,29605,54863
2020-01-30,9:30:00,29520,29565,29500,29560,58109
2020-01-30,9:25:00,29515,29560,29490,29520,117540
2020-01-30,9:20:00,29590,29600,29505,29510,59626
2020-01-30,9:15:00,29630,29670,29580,29595,65430
2020-01-30,9:10:00,29715,29735,29630,29630,25654
2020-01-30,9:05:00,29710,29765,29705,29715,74245
2020-01-30,9:00:00,29695,29720,29635,29715,275046
2020-01-29,15:35:00,29734,29734,29734,29734,1446
2020-01-29,15:30:00,29734,29734,29734,29734,66376
2020-01-29,15:15:00,29799,29799,29774,29779,85124
2020-01-29,15:10:00,29794,29799,29779,29789,50355
2020-01-29,15:05:00,29799,29809,29789,29794,28725
2020-01-29,15:00:00,29789,29814,29764,29799,26126
2020-01-29,14:55:00,29759,29794,29754,29789,21179
2020-01-29,14:50:00,29774,29789,29749,29764,18708
2020-01-29,14:45:00,29804,29814,29759,29774,44813
2020-01-29,14:40:00,29834,29839,29804,29804,14953
2020-01-29,14:35:00,29839,29849,29819,29834,17601
2020-01-29,14:30:00,29829,29849,29819,29844,69872
2020-01-29,14:25:00,29834,29839,29819,29829,71346
2020-01-29,14:20:00,29844,29844,29819,29834,10479
2020-01-29,14:15:00,29854,29864,29829,29844,22755
2020-01-29,14:10:00,29859,29869,29844,29869,40877
2020-01-29,14:05:00,29869,29869,29854,29854,24110
2020-01-29,14:00:00,29874,29889,29869,29869,46691
2020-01-29,13:55:00,29869,29884,29859,29874,15704
2020-01-29,13:50:00,29854,29874,29849,29874,7202
2020-01-29,13:45:00,29844,29864,29844,29849,13315
2020-01-29,13:40:00,29874,29874,29834,29839,11577
2020-01-29,13:35:00,29874,29879,29849,29864,19759
2020-01-29,13:30:00,29869,29884,29864,29874,20672
2020-01-29,13:25:00,29864,29874,29864,29869,18370
2020-01-29,13:20:00,29834,29869,29834,29859,6383
2020-01-29,13:15:00,29839,29844,29819,29844,5806
2020-01-29,13:10:00,29849,29859,29824,29844,4704
2020-01-29,13:05:00,29864,29869,29844,29844,19435
2020-01-29,13:00:00,29854,29859,29824,29859,18663
2020-01-29,12:55:00,29839,29859,29834,29859,11329
2020-01-29,12:50:00,29849,29859,29834,29839,4904
2020-01-29,12:45:00,29839,29849,29829,29849,7071
2020-01-29,12:40:00,29819,29844,29814,29839,26180
2020-01-29,12:35:00,29869,29869,29814,29814,34043
2020-01-29,12:30:00,29859,29869,29849,29869,16021
2020-01-29,12:25:00,29869,29869,29849,29859,36186
2020-01-29,12:20:00,29879,29884,29864,29864,16499
2020-01-29,12:15:00,29864,29879,29859,29874,15878
2020-01-29,12:10:00,29824,29869,29814,29864,27755
2020-01-29,12:05:00,29804,29834,29799,29824,9447
2020-01-29,12:00:00,29849,29849,29799,29809,12306
2020-01-29,11:55:00,29819,29849,29819,29844,24331
2020-01-29,11:50:00,29799,29824,29789,29819,7131
2020-01-29,11:45:00,29814,29829,29789,29799,38809
2020-01-29,11:40:00,29804,29819,29799,29814,41900
2020-01-29,11:35:00,29794,29809,29794,29809,10407
2020-01-29,11:30:00,29789,29809,29779,29794,18136
2020-01-29,11:25:00,29779,29789,29754,29784,20714
2020-01-29,11:20:00,29794,29804,29774,29779,24426
2020-01-29,11:15:00,29774,29799,29759,29799,10618
2020-01-29,11:10:00,29774,29789,29769,29774,6207
2020-01-29,11:05:00,29739,29779,29729,29774,19736
2020-01-29,11:00:00,29739,29759,29714,29734,26280
2020-01-29,10:55:00,29789,29799,29739,29744,45058
2020-01-29,10:50:00,29809,29824,29784,29789,36333
2020-01-29,10:45:00,29829,29849,29804,29804,42449
2020-01-29,10:40:00,29789,29844,29789,29829,90126
2020-01-29,10:35:00,29764,29804,29764,29799,28736
2020-01-29,10:30:00,29749,29789,29744,29759,32556
2020-01-29,10:25:00,29784,29784,29744,29749,43717
2020-01-29,10:20:00,29764,29789,29754,29779,46737
2020-01-29,10:15:00,29714,29774,29714,29764,111369
2020-01-29,10:10:00,29694,29714,29689,29714,43629
2020-01-29,10:05:00,29684,29714,29679,29694,68915
2020-01-29,10:00:00,29684,29689,29659,29674,69057
2020-01-29,9:55:00,29659,29684,29645,29674,63300
2020-01-29,9:50:00,29610,29664,29600,29659,69619
2020-01-29,9:45:00,29645,29645,29600,29600,45040
2020-01-29,9:40:00,29650,29655,29630,29640,49381
2020-01-29,9:35:00,29620,29664,29615,29640,68288
2020-01-29,9:30:00,29600,29625,29595,29620,24383
2020-01-29,9:25:00,29635,29650,29585,29600,29860
2020-01-29,9:20:00,29714,29729,29635,29635,69066
2020-01-29,9:15:00,29724,29749,29704,29719,64686
2020-01-29,9:10:00,29689,29734,29679,29719,66680
2020-01-29,9:05:00,29744,29749,29689,29694,87144
2020-01-29,9:00:00,29764,29764,29694,29734,200817
2020-01-28,15:35:00,29635,29635,29635,29635,10429
2020-01-28,15:30:00,29635,29635,29635,29635,254105
2020-01-28,15:15:00,29625,29655,29625,29650,546143
2020-01-28,15:10:00,29640,29645,29620,29625,379397
2020-01-28,15:05:00,29615,29640,29615,29640,307803
2020-01-28,15:00:00,29610,29625,29600,29610,467414
2020-01-28,14:55:00,29620,29635,29600,29615,160239
2020-01-28,14:50:00,29615,29645,29610,29625,253212
2020-01-28,14:45:00,29590,29625,29585,29620,218224
2020-01-28,14:40:00,29585,29595,29560,29595,116979
2020-01-28,14:35:00,29600,29605,29580,29580,116292
2020-01-28,14:30:00,29560,29610,29550,29600,108857
2020-01-28,14:25:00,29605,29610,29545,29555,184214
2020-01-28,14:20:00,29600,29610,29590,29610,123688
2020-01-28,14:15:00,29590,29605,29590,29600,136706
2020-01-28,14:10:00,29595,29610,29590,29595,145604
2020-01-28,14:05:00,29625,29630,29590,29595,129329
2020-01-28,14:00:00,29645,29655,29625,29625,126733
2020-01-28,13:55:00,29655,29659,29640,29650,36854
2020-01-28,13:50:00,29625,29669,29625,29655,68604
2020-01-28,13:45:00,29590,29630,29590,29620,21164
2020-01-28,13:40:00,29585,29605,29580,29595,49825
2020-01-28,13:35:00,29590,29615,29585,29595,29101
2020-01-28,13:30:00,29590,29595,29575,29595,44575
2020-01-28,13:25:00,29565,29590,29565,29590,15359
2020-01-28,13:20:00,29565,29590,29560,29570,24990
2020-01-28,13:15:00,29535,29565,29530,29565,30949
2020-01-28,13:10:00,29550,29560,29530,29535,50710
2020-01-28,13:05:00,29565,29575,29545,29545,33929
2020-01-28,13:00:00,29590,29610,29570,29575,59894
2020-01-28,12:55:00,29580,29605,29575,29595,51078
2020-01-28,12:50:00,29545,29590,29545,29580,61441
2020-01-28,12:45:00,29520,29550,29505,29545,51835
2020-01-28,12:40:00,29520,29525,29510,29520,53581
2020-01-28,12:35:00,29520,29530,29510,29520,15610
2020-01-28,12:30:00,29525,29530,29515,29520,44568
2020-01-28,12:25:00,29490,29525,29490,29520,51960
2020-01-28,12:20:00,29510,29515,29485,29500,41020
2020-01-28,12:15:00,29550,29555,29505,29510,82899
2020-01-28,12:10:00,29565,29575,29550,29555,32276
2020-01-28,12:05:00,29580,29590,29565,29570,37218
2020-01-28,12:00:00,29585,29605,29580,29585,37096
2020-01-28,11:55:00,29600,29610,29575,29585,63058
2020-01-28,11:50:00,29615,29615,29585,29600,37021
2020-01-28,11:45:00,29615,29630,29610,29615,28666
2020-01-28,11:40:00,29640,29645,29610,29615,21422
2020-01-28,11:35:00,29635,29655,29635,29635,24631
2020-01-28,11:30:00,29620,29645,29610,29645,18453
2020-01-28,11:25:00,29615,29645,29600,29620,59445
2020-01-28,11:20:00,29640,29645,29600,29615,94931
2020-01-28,11:15:00,29659,29669,29645,29645,39727
2020-01-28,11:10:00,29674,29684,29659,29659,75046
2020-01-28,11:05:00,29689,29699,29669,29669,98384
2020-01-28,11:00:00,29704,29709,29674,29689,116502
2020-01-28,10:55:00,29729,29739,29699,29704,60696
2020-01-28,10:50:00,29734,29754,29719,29739,50433
2020-01-28,10:45:00,29714,29744,29704,29734,57106
2020-01-28,10:40:00,29714,29729,29709,29714,37968
2020-01-28,10:35:00,29729,29734,29709,29719,70534
2020-01-28,10:30:00,29734,29749,29724,29729,75698
2020-01-28,10:25:00,29759,29764,29729,29734,99309
2020-01-28,10:20:00,29774,29774,29754,29754,72616
2020-01-28,10:15:00,29794,29794,29764,29774,109994
2020-01-28,10:10:00,29789,29799,29769,29794,150920
2020-01-28,10:05:00,29809,29809,29779,29789,97194
2020-01-28,10:00:00,29749,29814,29739,29809,91882
2020-01-28,9:55:00,29764,29769,29739,29749,99364
2020-01-28,9:50:00,29799,29809,29764,29764,52545
2020-01-28,9:45:00,29794,29809,29784,29799,59240
2020-01-28,9:40:00,29839,29844,29789,29789,41716
2020-01-28,9:35:00,29819,29849,29784,29844,115594
2020-01-28,9:30:00,29814,29839,29799,29824,116804
2020-01-28,9:25:00,29834,29849,29809,29814,67866
2020-01-28,9:20:00,29859,29864,29824,29829,134791
2020-01-28,9:15:00,29804,29869,29784,29859,157366
2020-01-28,9:10:00,29854,29859,29799,29809,141125
2020-01-28,9:05:00,29974,29974,29844,29854,338530
2020-01-28,9:00:00,29849,30004,29829,29979,266992
2020-01-23,15:35:00,30563,30563,30563,30563,4333
2020-01-23,15:30:00,30563,30563,30563,30563,325356
2020-01-23,15:15:00,30598,30598,30573,30583,57846
2020-01-23,15:10:00,30608,30613,30588,30593,58107
2020-01-23,15:05:00,30568,30613,30568,30603,99757
2020-01-23,15:00:00,30573,30588,30568,30573,43664
2020-01-23,14:55:00,30593,30603,30563,30578,46607
2020-01-23,14:50:00,30608,30623,30593,30593,30448
2020-01-23,14:45:00,30578,30623,30573,30613,40573
2020-01-23,14:40:00,30588,30593,30573,30578,29488
2020-01-23,14:35:00,30568,30593,30558,30588,53753
2020-01-23,14:30:00,30568,30578,30553,30568,93084
2020-01-23,14:25:00,30558,30578,30538,30568,56697
2020-01-23,14:20:00,30573,30583,30553,30563,32330
2020-01-23,14:15:00,30558,30583,30553,30573,80915
2020-01-23,14:10:00,30553,30573,30543,30558,56775
2020-01-23,14:05:00,30553,30593,30553,30558,45236
2020-01-23,14:00:00,30583,30588,30548,30553,72215
2020-01-23,13:55:00,30598,30603,30583,30583,49711
2020-01-23,13:50:00,30593,30608,30583,30593,20345
2020-01-23,13:45:00,30598,30608,30583,30598,63782
2020-01-23,13:40:00,30633,30633,30593,30608,24783
2020-01-23,13:35:00,30648,30648,30618,30633,16385
2020-01-23,13:30:00,30668,30683,30643,30653,26356
2020-01-23,13:25:00,30663,30668,30643,30668,18265
2020-01-23,13:20:00,30643,30673,30633,30663,16513
2020-01-23,13:15:00,30653,30653,30638,30643,11356
2020-01-23,13:10:00,30623,30653,30618,30653,27233
2020-01-23,13:05:00,30608,30628,30598,30618,17702
2020-01-23,13:00:00,30623,30628,30608,30608,10646
2020-01-23,12:55:00,30648,30653,30618,30623,8930
2020-01-23,12:50:00,30648,30648,30623,30643,4669
2020-01-23,12:45:00,30618,30653,30618,30643,12676
2020-01-23,12:40:00,30653,30653,30618,30618,5935
2020-01-23,12:35:00,30643,30653,30633,30653,11682
2020-01-23,12:30:00,30648,30653,30638,30643,9543
2020-01-23,12:25:00,30633,30658,30633,30648,27228
2020-01-23,12:20:00,30608,30638,30608,30633,32837
2020-01-23,12:15:00,30623,30633,30598,30603,18425
2020-01-23,12:10:00,30638,30648,30613,30623,82080
2020-01-23,12:05:00,30633,30653,30628,30638,27490
2020-01-23,12:00:00,30623,30648,30598,30633,31633
2020-01-23,11:55:00,30643,30648,30618,30628,20889
2020-01-23,11:50:00,30648,30658,30638,30648,26208
2020-01-23,11:45:00,30693,30703,30638,30648,38303
2020-01-23,11:40:00,30703,30718,30688,30693,21254
2020-01-23,11:35:00,30728,30733,30698,30698,5520
2020-01-23,11:30:00,30723,30733,30708,30733,19665
2020-01-23,11:25:00,30718,30738,30713,30728,17697
2020-01-23,11:20:00,30728,30728,30713,30718,8767
2020-01-23,11:15:00,30733,30738,30713,30723,24410
2020-01-23,11:10:00,30758,30773,30728,30728,24344
2020-01-23,11:05:00,30778,30783,30753,30758,43075
2020-01-23,11:00:00,30743,30783,30738,30783,34579
2020-01-23,10:55:00,30763,30763,30733,30743,61769
2020-01-23,10:50:00,30778,30783,30748,30768,33137
2020-01-23,10:45:00,30718,30783,30713,30783,29642
2020-01-23,10:40:00,30803,30803,30713,30713,28251
2020-01-23,10:35:00,30773,30808,30758,30808,14546
2020-01-23,10:30:00,30788,30788,30748,30778,112400
2020-01-23,10:25:00,30778,30793,30768,30788,10271
2020-01-23,10:20:00,30758,30783,30753,30778,14560
2020-01-23,10:15:00,30728,30768,30708,30763,49538
2020-01-23,10:10:00,30713,30743,30703,30733,22033
2020-01-23,10:05:00,30673,30733,30668,30713,11756
2020-01-23,10:00:00,30718,30728,30673,30673,10256
2020-01-23,9:55:00,30678,30723,30678,30713,22040
2020-01-23,9:50:00,30678,30703,30653,30673,18514
2020-01-23,9:45:00,30668,30688,30638,30673,32187
2020-01-23,9:40:00,30673,30673,30628,30663,23420
2020-01-23,9:35:00,30648,30693,30638,30678,50516
2020-01-23,9:30:00,30613,30648,30608,30648,38098
2020-01-23,9:25:00,30583,30618,30563,30603,34044
2020-01-23,9:20:00,30593,30623,30578,30583,43293
2020-01-23,9:15:00,30648,30673,30583,30598,144769
2020-01-23,9:10:00,30718,30718,30648,30653,34415
2020-01-23,9:05:00,30733,30783,30708,30713,61528
2020-01-23,9:00:00,30768,30783,30703,30733,201603
2020-01-22,15:35:00,30967,30967,30967,30967,1029
2020-01-22,15:30:00,30967,30967,30967,30967,36753
2020-01-22,15:15:00,30992,30992,30967,30972,99563
2020-01-22,15:10:00,30982,30997,30962,30987,186608
2020-01-22,15:05:00,30977,30987,30962,30982,112276
2020-01-22,15:00:00,30927,30982,30922,30977,112618
2020-01-22,14:55:00,30927,30942,30922,30927,139865
2020-01-22,14:50:00,30912,30932,30907,30927,158884
2020-01-22,14:45:00,30932,30937,30907,30917,82791
2020-01-22,14:40:00,30912,30942,30902,30932,47384
2020-01-22,14:35:00,30902,30922,30892,30922,45569
2020-01-22,14:30:00,30887,30912,30862,30902,33244
2020-01-22,14:25:00,30892,30912,30872,30877,100534
2020-01-22,14:20:00,30842,30902,30842,30892,166604
2020-01-22,14:15:00,30842,30852,30832,30842,47596
2020-01-22,14:10:00,30818,30847,30813,30837,126172
2020-01-22,14:05:00,30813,30823,30798,30818,53849
2020-01-22,14:00:00,30793,30823,30793,30813,81932
2020-01-22,13:55:00,30798,30813,30793,30798,68143
2020-01-22,13:50:00,30808,30808,30788,30798,40568
2020-01-22,13:45:00,30798,30813,30793,30808,80607
2020-01-22,13:40:00,30793,30798,30783,30798,7548
2020-01-22,13:35:00,30783,30803,30783,30793,184627
2020-01-22,13:30:00,30778,30798,30778,30788,34427
2020-01-22,13:25:00,30783,30793,30768,30778,75361
2020-01-22,13:20:00,30818,30818,30783,30788,69097
2020-01-22,13:15:00,30808,30818,30803,30818,43571
2020-01-22,13:10:00,30793,30818,30793,30808,25025
2020-01-22,13:05:00,30813,30823,30793,30793,18000
2020-01-22,13:00:00,30793,30818,30793,30813,24941
2020-01-22,12:55:00,30798,30803,30788,30793,49763
2020-01-22,12:50:00,30803,30813,30793,30803,15427
2020-01-22,12:45:00,30837,30837,30803,30803,11371
2020-01-22,12:40:00,30823,30847,30818,30837,17979
2020-01-22,12:35:00,30808,30818,30793,30818,14957
2020-01-22,12:30:00,30783,30818,30783,30808,13935
2020-01-22,12:25:00,30803,30803,30778,30778,6685
2020-01-22,12:20:00,30778,30798,30778,30798,14495
2020-01-22,12:15:00,30788,30793,30773,30773,13033
2020-01-22,12:10:00,30803,30808,30783,30788,13667
2020-01-22,12:05:00,30798,30803,30778,30803,19206
2020-01-22,12:00:00,30813,30823,30788,30803,24462
2020-01-22,11:55:00,30808,30823,30803,30808,10426
2020-01-22,11:50:00,30768,30818,30768,30808,38666
2020-01-22,11:45:00,30773,30778,30753,30763,12815
2020-01-22,11:40:00,30753,30773,30748,30773,17981
2020-01-22,11:35:00,30733,30753,30713,30753,22310
2020-01-22,11:30:00,30723,30748,30718,30733,67645
2020-01-22,11:25:00,30713,30743,30703,30718,15697
2020-01-22,11:20:00,30713,30728,30708,30713,25586
2020-01-22,11:15:00,30693,30718,30693,30713,30959
2020-01-22,11:10:00,30668,30698,30663,30693,33606
2020-01-22,11:05:00,30668,30693,30663,30668,26290
2020-01-22,11:00:00,30623,30678,30618,30673,25252
2020-01-22,10:55:00,30628,30633,30613,30618,24629
2020-01-22,10:50:00,30623,30633,30608,30623,12739
2020-01-22,10:45:00,30598,30648,30598,30623,20656
2020-01-22,10:40:00,30643,30643,30583,30598,28968
2020-01-22,10:35:00,30648,30658,30628,30638,24364
2020-01-22,10:30:00,30703,30708,30638,30648,20318
2020-01-22,10:25:00,30708,30708,30663,30698,29990
2020-01-22,10:20:00,30703,30713,30698,30703,23363
2020-01-22,10:15:00,30693,30708,30688,30703,18258
2020-01-22,10:10:00,30648,30698,30648,30693,118233
2020-01-22,10:05:00,30653,30658,30623,30648,21142
2020-01-22,10:00:00,30653,30668,30643,30658,12546
2020-01-22,9:55:00,30668,30683,30648,30648,14890
2020-01-22,9:50:00,30708,30708,30668,30668,22101
2020-01-22,9:45:00,30678,30713,30678,30703,27268
2020-01-22,9:40:00,30643,30698,30643,30673,27765
2020-01-22,9:35:00,30633,30663,30628,30648,15352
2020-01-22,9:30:00,30653,30673,30628,30633,40723
2020-01-22,9:25:00,30638,30668,30633,30653,42490
2020-01-22,9:20:00,30563,30643,30563,30643,25693
2020-01-22,9:15:00,30563,30573,30553,30568,34971
2020-01-22,9:10:00,30543,30563,30503,30563,78480
2020-01-22,9:05:00,30508,30558,30483,30548,15755
2020-01-22,9:00:00,30498,30558,30483,30503,91928
2020-01-21,15:35:00,30563,30563,30563,30563,539
2020-01-21,15:30:00,30563,30563,30563,30563,140447
2020-01-21,15:15:00,30548,30558,30538,30538,85656
2020-01-21,15:10:00,30543,30563,30528,30553,124208
2020-01-21,15:05:00,30568,30583,30543,30548,110668
2020-01-21,15:00:00,30568,30588,30568,30573,144007
2020-01-21,14:55:00,30583,30588,30568,30573,119434
2020-01-21,14:50:00,30588,30588,30563,30578,77823
2020-01-21,14:45:00,30623,30628,30578,30588,158746
2020-01-21,14:40:00,30613,30633,30608,30623,80521
2020-01-21,14:35:00,30608,30628,30603,30608,18821
2020-01-21,14:30:00,30623,30628,30603,30613,21898
2020-01-21,14:25:00,30588,30628,30588,30618,83495
2020-01-21,14:20:00,30588,30598,30583,30593,32809
2020-01-21,14:15:00,30613,30618,30583,30588,24746
2020-01-21,14:10:00,30628,30638,30613,30613,76998
2020-01-21,14:05:00,30638,30643,30628,30633,19806
2020-01-21,14:00:00,30643,30653,30633,30643,41321
2020-01-21,13:55:00,30643,30653,30638,30638,20843
2020-01-21,13:50:00,30648,30653,30638,30643,8522
2020-01-21,13:45:00,30648,30658,30648,30653,21269
2020-01-21,13:40:00,30648,30658,30643,30648,14712
2020-01-21,13:35:00,30643,30653,30638,30648,18067
2020-01-21,13:30:00,30633,30653,30633,30643,11669
2020-01-21,13:25:00,30633,30643,30623,30638,17944
2020-01-21,13:20:00,30638,30638,30618,30628,19233
2020-01-21,13:15:00,30673,30673,30638,30638,40653
2020-01-21,13:10:00,30673,30683,30668,30668,12152
2020-01-21,13:05:00,30688,30688,30658,30668,19106
2020-01-21,13:00:00,30663,30693,30663,30678,20557
2020-01-21,12:55:00,30678,30683,30663,30668,14579
2020-01-21,12:50:00,30688,30688,30673,30683,14837
2020-01-21,12:45:00,30698,30703,30678,30683,10044
2020-01-21,12:40:00,30688,30713,30683,30703,17943
2020-01-21,12:35:00,30708,30713,30688,30688,11254
2020-01-21,12:30:00,30708,30718,30698,30708,15980
2020-01-21,12:25:00,30723,30723,30708,30713,7841
2020-01-21,12:20:00,30718,30728,30713,30723,4976
2020-01-21,12:15:00,30693,30723,30693,30718,11308
2020-01-21,12:10:00,30698,30723,30688,30693,9225
2020-01-21,12:05:00,30708,30713,30698,30698,3132
2020-01-21,12:00:00,30688,30708,30683,30708,8934
2020-01-21,11:55:00,30688,30698,30673,30688,24979
2020-01-21,11:50:00,30678,30693,30678,30688,44795
2020-01-21,11:45:00,30683,30693,30673,30683,44586
2020-01-21,11:40:00,30678,30688,30663,30678,21556
2020-01-21,11:35:00,30673,30683,30658,30668,50291
2020-01-21,11:30:00,30688,30693,30673,30678,32624
2020-01-21,11:25:00,30698,30723,30688,30693,25068
2020-01-21,11:20:00,30733,30738,30698,30698,36633
2020-01-21,11:15:00,30723,30748,30723,30733,23697
2020-01-21,11:10:00,30753,30763,30728,30728,22365
2020-01-21,11:05:00,30763,30763,30743,30753,15714
2020-01-21,11:00:00,30723,30763,30723,30758,34331
2020-01-21,10:55:00,30693,30733,30688,30733,18430
2020-01-21,10:50:00,30703,30723,30688,30698,13528
2020-01-21,10:45:00,30688,30708,30683,30703,26107
2020-01-21,10:40:00,30713,30723,30678,30693,55160
2020-01-21,10:35:00,30713,30738,30713,30713,82046
2020-01-21,10:30:00,30753,30758,30703,30708,40755
2020-01-21,10:25:00,30723,30753,30723,30748,29723
2020-01-21,10:20:00,30713,30743,30698,30718,42612
2020-01-21,10:15:00,30778,30793,30703,30713,102780
2020-01-21,10:10:00,30832,30837,30768,30778,31390
2020-01-21,10:05:00,30867,30872,30828,30828,11529
2020-01-21,10:00:00,30917,30917,30867,30867,11766
2020-01-21,9:55:00,30927,30927,30902,30917,5791
2020-01-21,9:50:00,30912,30942,30907,30922,9665
2020-01-21,9:45:00,30912,30927,30897,30912,11848
2020-01-21,9:40:00,30907,30932,30897,30912,36938
2020-01-21,9:35:00,30867,30902,30867,30902,15125
2020-01-21,9:30:00,30892,30897,30852,30867,21744
2020-01-21,9:25:00,30927,30937,30887,30897,35717
2020-01-21,9:20:00,30907,30932,30897,30927,30810
2020-01-21,9:15:00,30882,30917,30877,30907,29542
2020-01-21,9:10:00,30877,30927,30877,30882,22696
2020-01-21,9:05:00,30847,30887,30847,30877,18118
2020-01-21,9:00:00,30882,30882,30823,30857,61709
2020-01-20,15:35:00,30907,30907,30907,30907,1502
2020-01-20,15:30:00,30907,30907,30907,30907,31159
2020-01-20,15:15:00,30932,30942,30917,30922,21861
2020-01-20,15:10:00,30912,30947,30897,30932,37390
2020-01-20,15:05:00,30887,30917,30877,30912,39210
2020-01-20,15:00:00,30877,30897,30847,30892,53501
2020-01-20,14:55:00,30907,30907,30832,30877,67409
2020-01-20,14:50:00,30957,30972,30897,30907,33420
2020-01-20,14:45:00,30992,30997,30962,30962,41104
2020-01-20,14:40:00,30987,30997,30987,30992,56196
2020-01-20,14:35:00,30982,30997,30977,30987,39149
2020-01-20,14:30:00,30977,30997,30977,30982,45258
2020-01-20,14:25:00,31002,31002,30977,30982,53233
2020-01-20,14:20:00,31017,31032,31002,31002,72667
2020-01-20,14:15:00,31012,31027,31002,31017,48270
2020-01-20,14:10:00,31027,31027,31002,31012,50647
2020-01-20,14:05:00,30992,31032,30992,31022,39643
2020-01-20,14:00:00,30992,31007,30987,30997,32082
2020-01-20,13:55:00,31017,31022,30992,30997,46515
2020-01-20,13:50:00,31002,31032,31002,31017,13637
2020-01-20,13:45:00,31002,31017,31002,31007,18199
2020-01-20,13:40:00,30997,31017,30997,31012,19189
2020-01-20,13:35:00,31017,31017,30997,30997,17161
2020-01-20,13:30:00,31007,31022,31002,31017,22096
2020-01-20,13:25:00,31007,31017,31002,31007,23488
2020-01-20,13:20:00,30987,31012,30987,31012,17672
2020-01-20,13:15:00,30987,30987,30972,30987,20558
2020-01-20,13:10:00,30997,31012,30982,30982,16045
2020-01-20,13:05:00,30977,30997,30967,30997,20827
2020-01-20,13:00:00,30972,30982,30967,30977,49530
2020-01-20,12:55:00,30997,31002,30972,30972,19685
2020-01-20,12:50:00,30997,31002,30992,30992,14505
2020-01-20,12:45:00,31002,31012,30992,30992,27304
2020-01-20,12:40:00,30992,31012,30982,31002,26913
2020-01-20,12:35:00,31007,31007,30972,30992,99851
2020-01-20,12:30:00,31032,31032,30997,31007,164213
2020-01-20,12:25:00,31057,31057,31032,31032,102816
2020-01-20,12:20:00,31067,31072,31052,31057,24564
2020-01-20,12:15:00,31057,31062,31042,31062,34330
2020-01-20,12:10:00,31057,31067,31052,31052,13341
2020-01-20,12:05:00,31042,31062,31037,31057,31247
2020-01-20,12:00:00,31042,31047,31027,31042,60423
2020-01-20,11:55:00,31012,31057,31012,31052,58399
2020-01-20,11:50:00,31027,31037,31012,31012,84437
2020-01-20,11:45:00,31037,31052,31027,31032,10142
2020-01-20,11:40:00,31047,31052,31027,31032,17760
2020-01-20,11:35:00,31082,31082,31042,31047,52297
